dt = 2017-05-02 19:12:33.639399 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 243555564}
dt = 2017-05-02 19:12:33.838282 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 243555564}
dt = 2017-05-02 19:12:35.214824 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 243555564}
dt = 2017-05-02 19:12:35.218421 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 243555564}
dt = 2017-05-02 19:12:42.309892 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 243555564}
dt = 2017-05-02 19:16:32.709026 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '22:12 02. | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:32.710964 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:37.148508 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:45.639075 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '22:12 02. | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:45.641270 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:51.435516 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:16:51.441279 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 313102954}
dt = 2017-05-02 19:51:11.378356 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 55080988}
dt = 2017-05-02 20:06:23.297641 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 40275521}
dt = 2017-05-02 20:14:59.263426 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 170060900}
dt = 2017-05-02 20:17:32.493834 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 346652798}
dt = 2017-05-02 20:19:10.628511 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 364092163}
dt = 2017-05-02 20:38:01.536375 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 74272203}
dt = 2017-05-02 20:38:22.249921 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 74272203}
dt = 2017-05-02 20:38:35.445016 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '23:37 02. | filter_options = {'chat_id': 130162495}
dt = 2017-05-02 20:38:35.447425 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 130162495}
dt = 2017-05-02 20:38:35.561888 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '23:37 02. | filter_options = {'chat_id': 130162495}
dt = 2017-05-02 20:38:35.563343 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 130162495}
dt = 2017-05-02 20:38:43.506648 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 130162495}
dt = 2017-05-02 20:44:18.257539 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 108605542}
dt = 2017-05-02 21:00:19.619210 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '23:59 02. | filter_options = {'chat_id': 143221593}
dt = 2017-05-02 21:00:19.623701 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 143221593}
dt = 2017-05-02 21:00:22.967442 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 143221593}
dt = 2017-05-02 21:06:47.416323 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 114643047}
dt = 2017-05-02 21:32:44.110251 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 220538725}
dt = 2017-05-02 21:32:44.335446 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 220538725}
dt = 2017-05-02 21:32:49.230684 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 220538725}
dt = 2017-05-02 21:32:49.232037 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 220538725}
dt = 2017-05-02 21:32:52.522299 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 220538725}
dt = 2017-05-02 21:44:14.779493 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 89109301}
dt = 2017-05-02 22:17:05.607383 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 48288092}
dt = 2017-05-03 02:48:02.136420 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 167644581}
dt = 2017-05-03 02:48:02.985601 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 167644581}
dt = 2017-05-03 02:48:05.263796 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 167644581}
dt = 2017-05-03 02:48:05.264994 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 167644581}
dt = 2017-05-03 02:48:09.115969 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 167644581}
dt = 2017-05-03 02:48:14.278234 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 51762244}
dt = 2017-05-03 02:56:36.618704 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 84063505}
dt = 2017-05-03 03:25:03.065134 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 87209764}
dt = 2017-05-03 03:38:05.899708 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:38:16.881384 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:39:44.428048 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:39:47.788590 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:39:47.790696 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:40:38.196276 | collection_name = sessions | key = inline_state | new_value = main_tab_other | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:42:41.568605 | collection_name = sessions | key = inline_state | new_value = main_tab_options | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:42:52.927760 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 307679394}
dt = 2017-05-03 03:43:28.652753 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '06:42 03. | filter_options = {'chat_id': 130883544}
dt = 2017-05-03 03:43:28.653979 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 130883544}
dt = 2017-05-03 03:43:30.521489 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 130883544}
dt = 2017-05-03 03:44:48.731722 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '06:43 03. | filter_options = {'chat_id': 68271824}
dt = 2017-05-03 03:44:48.733998 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 68271824}
dt = 2017-05-03 03:45:09.985304 | collection_name = sessions | key = wanted_shuttle_id | new_value = 19477007 | filter_options = {'chat_id': 68271824}
dt = 2017-05-03 03:45:09.989280 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 68271824}
dt = 2017-05-03 03:53:46.663637 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 130883544}
dt = 2017-05-03 03:56:11.635771 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 154651366}
dt = 2017-05-03 04:00:09.126580 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 38534656}
dt = 2017-05-03 04:16:21.356319 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:19:27.686285 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:18 03. | filter_options = {'chat_id': 375289112}
dt = 2017-05-03 04:19:27.688372 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 375289112}
dt = 2017-05-03 04:19:37.010998 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:19 03. | filter_options = {'chat_id': 375289112}
dt = 2017-05-03 04:19:37.013131 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 375289112}
dt = 2017-05-03 04:19:43.322897 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 375289112}
dt = 2017-05-03 04:22:43.707653 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:22 03. | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:22:43.709275 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:22:49.205963 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:22:49.208011 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:23:07.052994 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:22 03. | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:23:07.054814 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:23:12.674691 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:24:10.385343 | collection_name = sessions | key = lang | new_value = en | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:10.387614 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:10.582908 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:27.181360 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:30.393828 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:30.395817 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 187780481}
dt = 2017-05-03 04:24:39.015180 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:23 03. | filter_options = {'chat_id': 338682790}
dt = 2017-05-03 04:24:39.017878 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 338682790}
dt = 2017-05-03 04:32:21.773222 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:21.774447 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:25.305738 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:25.307609 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:29.717551 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:29.720016 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:32.179361 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:33.292935 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:33.294405 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:34.517880 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:34.520464 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:34.855161 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:34.863121 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:32:38.336873 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:38.339507 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:47.018676 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:47.020865 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:48.958063 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:32:48.959439 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:32:49.657388 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:49.660465 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:32:53.171201 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:32:56.459549 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:31 03. | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:32:56.460956 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:32:59.121680 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 80659181}
dt = 2017-05-03 04:33:10.755337 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:21.971166 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:32 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:21.973388 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:27.075737 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:27.077453 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:28.684792 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:32 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:28.686145 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:30.066453 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:33:30.071139 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:35:20.983564 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:34 03. | filter_options = {'chat_id': 127840837}
dt = 2017-05-03 04:35:20.985328 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 127840837}
dt = 2017-05-03 04:36:14.268244 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 174947973}
dt = 2017-05-03 04:37:01.820941 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:36 03. | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:37:01.822670 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:37:05.871704 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:37:05.875345 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:38:13.001803 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:37 03. | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:38:13.003110 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:38:14.820433 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:38:14.823220 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:39:05.439082 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 6343426}
dt = 2017-05-03 04:39:44.707207 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:39:44.709163 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:40:02.313155 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:40:02.316683 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:40:14.132041 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:14.133621 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:14.813061 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:40:14.816397 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:40:17.565504 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:17.567070 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:19.577304 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:19.581377 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:33.990885 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:33.992462 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:37.554700 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:37.563398 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:52.461742 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:52.465534 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:56.844706 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:40:56.847447 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:40:57.267572 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:40:57.271456 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:41:07.417276 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:41:07.418664 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:41:33.457969 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:41:33.469312 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 44425017}
dt = 2017-05-03 04:41:34.990617 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 138054458}
dt = 2017-05-03 04:41:34.992034 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 138054458}
dt = 2017-05-03 04:41:37.117304 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 138054458}
dt = 2017-05-03 04:41:37.120482 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 138054458}
dt = 2017-05-03 04:41:42.143538 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:41:47.991542 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:41:47.992870 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:41:50.330377 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:41:50.333910 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:41:52.014059 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:42:12.731998 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:42:21.728858 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:42:21.730481 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:42:23.883490 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:42:23.886510 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 216652460}
dt = 2017-05-03 04:43:18.192415 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:20.318889 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:20.320635 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:23.082027 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:23.084822 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:43.158290 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:43.160154 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:45.405232 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:45.408501 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:43:47.019218 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:43:47.020654 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:43:49.628999 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:43:49.631646 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:43:52.458345 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 83683719}
dt = 2017-05-03 04:44:00.698371 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:44:00.700338 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 185313910}
dt = 2017-05-03 04:44:15.734392 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 138054458}
dt = 2017-05-03 04:44:31.187340 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:34.725405 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:34.726716 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:35.494415 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 205520522}
dt = 2017-05-03 04:44:35.501363 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 205520522}
dt = 2017-05-03 04:44:36.364756 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:36.367092 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:38.630286 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 292364727}
dt = 2017-05-03 04:44:41.879636 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '07:38 03. | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:41.880904 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:42.703125 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 205520522}
dt = 2017-05-03 04:44:44.037124 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 81327548}
dt = 2017-05-03 04:44:44.041895 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 81327548}
